Timestamp: 1542888745.948918104, Depth: 388.33078003
Timestamp: 1542888770.392293930, Depth: 387.93762207
Timestamp: 1542888770.405343056, Depth: 387.90737915
Timestamp: 1542888770.418283939, Depth: 387.90737915
Timestamp: 1542888770.431305885, Depth: 388.05859375
Timestamp: 1542888770.444354057, Depth: 387.90737915
Timestamp: 1542888770.457370996, Depth: 387.93762207
Timestamp: 1542888770.470614672, Depth: 387.93762207
Timestamp: 1542888770.483885050, Depth: 387.93762207
Timestamp: 1542888770.497178078, Depth: 387.84689331
Timestamp: 1542888770.510286093, Depth: 388.05859375
Timestamp: 1542888770.523643970, Depth: 387.96786499
Timestamp: 1542888770.536799908, Depth: 387.84689331
Timestamp: 1542888770.549894094, Depth: 387.87713623
Timestamp: 1542888770.562962294, Depth: 387.96786499
Timestamp: 1542888770.575954914, Depth: 387.93762207
Timestamp: 1542888770.588892937, Depth: 387.93762207
Timestamp: 1542888770.601799965, Depth: 387.93762207
Timestamp: 1542888770.614926100, Depth: 388.02835083
Timestamp: 1542888770.628613234, Depth: 387.90737915
Timestamp: 1542888770.641551971, Depth: 387.90737915
Timestamp: 1542888770.654690981, Depth: 387.93762207
Timestamp: 1542888770.667982101, Depth: 387.87713623
Timestamp: 1542888770.681349039, Depth: 387.90737915
Timestamp: 1542888770.694463015, Depth: 387.99810791
Timestamp: 1542888770.707765102, Depth: 387.99810791
Timestamp: 1542888770.720793962, Depth: 387.99810791
Timestamp: 1542888770.733695984, Depth: 387.84689331
Timestamp: 1542888770.746644974, Depth: 387.93762207
Timestamp: 1542888770.759757996, Depth: 387.96786499
Timestamp: 1542888770.772830009, Depth: 387.87713623
Timestamp: 1542888770.785854101, Depth: 387.93762207
Timestamp: 1542888770.798835039, Depth: 387.90737915
Timestamp: 1542888770.812185049, Depth: 387.90737915
Timestamp: 1542888770.825649977, Depth: 387.93762207
Timestamp: 1542888770.838984013, Depth: 387.93762207
Timestamp: 1542888770.852627039, Depth: 387.93762207
Timestamp: 1542888770.866019726, Depth: 387.96786499
Timestamp: 1542888770.879257917, Depth: 387.96786499
Timestamp: 1542888770.892429113, Depth: 387.96786499
Timestamp: 1542888770.905781984, Depth: 387.87713623
Timestamp: 1542888770.918759108, Depth: 388.02835083
Timestamp: 1542888770.932274103, Depth: 387.90737915
Timestamp: 1542888770.945424080, Depth: 387.93762207
Timestamp: 1542888770.958556890, Depth: 387.90737915
Timestamp: 1542888770.971885920, Depth: 387.96786499
Timestamp: 1542888770.984963894, Depth: 387.93762207
Timestamp: 1542888770.997906923, Depth: 387.96786499
Timestamp: 1542888771.011130095, Depth: 387.93762207
Timestamp: 1542888771.024178982, Depth: 387.90737915
Timestamp: 1542888771.037421942, Depth: 388.02835083
Timestamp: 1542888771.050558090, Depth: 387.90737915
Timestamp: 1542888771.063539982, Depth: 387.96786499
Timestamp: 1542888771.077080011, Depth: 387.84689331
Timestamp: 1542888771.090260029, Depth: 387.93762207
Timestamp: 1542888771.103219986, Depth: 387.93762207
Timestamp: 1542888771.116264105, Depth: 387.93762207
Timestamp: 1542888771.129312038, Depth: 387.93762207
Timestamp: 1542888771.142177105, Depth: 387.96786499
Timestamp: 1542888771.155097008, Depth: 387.93762207
Timestamp: 1542888771.168091059, Depth: 387.84689331
Timestamp: 1542888771.181302071, Depth: 387.93762207
Timestamp: 1542888771.194293976, Depth: 387.87713623
Timestamp: 1542888771.207330704, Depth: 387.87713623
Timestamp: 1542888771.220299959, Depth: 387.90737915
Timestamp: 1542888771.233274937, Depth: 387.87713623
Timestamp: 1542888771.246658087, Depth: 387.90737915
Timestamp: 1542888771.260088921, Depth: 387.84689331
Timestamp: 1542888771.273210049, Depth: 387.93762207
Timestamp: 1542888771.286226988, Depth: 387.84689331
Timestamp: 1542888771.299216032, Depth: 387.84689331
Timestamp: 1542888771.312272072, Depth: 387.93762207
Timestamp: 1542888771.325185061, Depth: 387.90737915
Timestamp: 1542888771.338172913, Depth: 387.84689331
Timestamp: 1542888771.351329088, Depth: 387.96786499
Timestamp: 1542888771.364653111, Depth: 387.96786499
Timestamp: 1542888771.377907038, Depth: 387.93762207
Timestamp: 1542888771.391041994, Depth: 387.96786499
Timestamp: 1542888771.403975010, Depth: 387.93762207
Timestamp: 1542888771.417401075, Depth: 387.90737915
Timestamp: 1542888771.431057930, Depth: 387.84689331
Timestamp: 1542888771.444089890, Depth: 387.93762207
Timestamp: 1542888771.457161903, Depth: 387.90737915
Timestamp: 1542888771.470278263, Depth: 387.90737915
Timestamp: 1542888771.483817101, Depth: 387.81665039
Timestamp: 1542888771.496919155, Depth: 387.96786499
Timestamp: 1542888771.510199070, Depth: 387.93762207
Timestamp: 1542888771.523577929, Depth: 387.87713623
Timestamp: 1542888771.536508083, Depth: 387.87713623
Timestamp: 1542888771.549397945, Depth: 387.93762207
Timestamp: 1542888771.562395096, Depth: 387.90737915
Timestamp: 1542888771.575520039, Depth: 387.96786499
Timestamp: 1542888771.588371992, Depth: 387.96786499
Timestamp: 1542888771.601303101, Depth: 387.84689331
Timestamp: 1542888771.614375114, Depth: 387.93762207
Timestamp: 1542888771.627542019, Depth: 387.90737915
Timestamp: 1542888771.640818119, Depth: 387.96786499
Timestamp: 1542888771.653800964, Depth: 387.84689331
Timestamp: 1542888771.667059898, Depth: 387.93762207
Timestamp: 1542888771.681181908, Depth: 387.93762207
Timestamp: 1542888771.694717884, Depth: 387.84689331
Timestamp: 1542888771.707789898, Depth: 387.90737915
Timestamp: 1542888771.720839024, Depth: 387.90737915
Timestamp: 1542888771.734066010, Depth: 387.84689331
Timestamp: 1542888771.747853041, Depth: 387.87713623
Timestamp: 1542888771.761162996, Depth: 387.84689331
Timestamp: 1542888771.774688959, Depth: 387.90737915
Timestamp: 1542888771.788167000, Depth: 387.87713623
Timestamp: 1542888771.801260948, Depth: 387.84689331
Timestamp: 1542888771.814231157, Depth: 387.78640747
Timestamp: 1542888771.827363014, Depth: 387.84689331
Timestamp: 1542888771.840657949, Depth: 387.93762207
Timestamp: 1542888771.853625059, Depth: 387.84689331
Timestamp: 1542888771.866647959, Depth: 387.90737915
Timestamp: 1542888771.880422115, Depth: 387.90737915
Timestamp: 1542888771.893291950, Depth: 387.84689331
Timestamp: 1542888771.906318903, Depth: 387.87713623
Timestamp: 1542888771.919281006, Depth: 387.81665039
Timestamp: 1542888771.933168888, Depth: 387.90737915
Timestamp: 1542888771.946314096, Depth: 387.84689331
Timestamp: 1542888771.959629059, Depth: 387.75616455
Timestamp: 1542888771.972993135, Depth: 387.84689331
Timestamp: 1542888771.986320019, Depth: 387.93762207
Timestamp: 1542888771.999567032, Depth: 387.78640747
Timestamp: 1542888772.012904882, Depth: 387.84689331
Timestamp: 1542888772.026146889, Depth: 387.84689331
Timestamp: 1542888772.039170980, Depth: 387.81665039
Timestamp: 1542888772.052469015, Depth: 387.90737915
Timestamp: 1542888772.065615892, Depth: 387.78640747
Timestamp: 1542888772.079055071, Depth: 387.93762207
Timestamp: 1542888772.092009068, Depth: 387.96786499
Timestamp: 1542888772.104846954, Depth: 387.93762207
Timestamp: 1542888772.117876053, Depth: 387.87713623
Timestamp: 1542888772.131334066, Depth: 387.87713623
Timestamp: 1542888772.144678116, Depth: 388.02835083
Timestamp: 1542888772.157860041, Depth: 387.87713623
Timestamp: 1542888772.170779943, Depth: 387.90737915
Timestamp: 1542888772.183706045, Depth: 387.84689331
Timestamp: 1542888772.197123051, Depth: 387.93762207
Timestamp: 1542888772.210751057, Depth: 387.90737915
Timestamp: 1542888772.223721027, Depth: 387.81665039
Timestamp: 1542888772.236710072, Depth: 387.99810791
Timestamp: 1542888772.250859022, Depth: 387.84689331
Timestamp: 1542888772.263891935, Depth: 387.93762207
Timestamp: 1542888772.277240992, Depth: 387.93762207
Timestamp: 1542888772.290427923, Depth: 387.99810791
Timestamp: 1542888772.303626060, Depth: 387.87713623
Timestamp: 1542888772.316724062, Depth: 387.84689331
Timestamp: 1542888772.330533028, Depth: 387.90737915
Timestamp: 1542888772.343537807, Depth: 387.90737915
Timestamp: 1542888772.356837034, Depth: 387.93762207
Timestamp: 1542888772.370096922, Depth: 387.84689331
Timestamp: 1542888772.383615017, Depth: 387.87713623
Timestamp: 1542888772.397223949, Depth: 387.90737915
Timestamp: 1542888772.410411119, Depth: 387.84689331
Timestamp: 1542888772.423698902, Depth: 387.84689331
Timestamp: 1542888772.437170982, Depth: 387.75616455
Timestamp: 1542888772.450246096, Depth: 387.84689331
Timestamp: 1542888772.463601112, Depth: 387.84689331
Timestamp: 1542888772.476730108, Depth: 387.90737915
Timestamp: 1542888772.489845037, Depth: 387.84689331
Timestamp: 1542888772.503065109, Depth: 387.93762207
Timestamp: 1542888772.516244888, Depth: 387.84689331
Timestamp: 1542888772.530333996, Depth: 387.87713623
Timestamp: 1542888772.543556929, Depth: 387.84689331
Timestamp: 1542888772.556647062, Depth: 387.93762207
Timestamp: 1542888772.569771051, Depth: 387.84689331
Timestamp: 1542888772.583039999, Depth: 387.81665039
Timestamp: 1542888772.596080065, Depth: 387.84689331
Timestamp: 1542888772.609114885, Depth: 387.87713623
Timestamp: 1542888772.622643948, Depth: 387.87713623
Timestamp: 1542888772.635773897, Depth: 387.81665039
Timestamp: 1542888772.648730040, Depth: 387.84689331
Timestamp: 1542888772.661955118, Depth: 387.81665039
Timestamp: 1542888772.675112963, Depth: 387.84689331
Timestamp: 1542888772.688277960, Depth: 387.87713623
Timestamp: 1542888772.701404810, Depth: 387.84689331
Timestamp: 1542888772.714648008, Depth: 387.87713623
Timestamp: 1542888772.728426933, Depth: 387.84689331
Timestamp: 1542888772.741760969, Depth: 387.93762207
Timestamp: 1542888772.754981041, Depth: 387.84689331
Timestamp: 1542888772.767934322, Depth: 387.96786499
Timestamp: 1542888772.780834913, Depth: 387.87713623
Timestamp: 1542888772.793977737, Depth: 387.78640747
Timestamp: 1542888772.807565928, Depth: 387.78640747
Timestamp: 1542888772.820604086, Depth: 387.84689331
Timestamp: 1542888772.833549976, Depth: 387.84689331
Timestamp: 1542888772.846498013, Depth: 387.87713623
Timestamp: 1542888772.859571934, Depth: 387.84689331
Timestamp: 1542888772.872613907, Depth: 387.84689331
Timestamp: 1542888772.885783911, Depth: 387.93762207
Timestamp: 1542888772.898827076, Depth: 387.90737915
Timestamp: 1542888772.911842108, Depth: 387.81665039
Timestamp: 1542888772.925421000, Depth: 387.90737915
Timestamp: 1542888772.938630104, Depth: 387.90737915
Timestamp: 1542888772.951792955, Depth: 387.84689331
Timestamp: 1542888772.964989901, Depth: 387.81665039
Timestamp: 1542888772.978027105, Depth: 387.84689331
Timestamp: 1542888772.990930080, Depth: 387.84689331
Timestamp: 1542888773.004061937, Depth: 387.87713623
Timestamp: 1542888773.017046928, Depth: 387.93762207
Timestamp: 1542888773.029949903, Depth: 387.84689331
Timestamp: 1542888773.043041945, Depth: 387.90737915
Timestamp: 1542888773.056000948, Depth: 387.84689331
Timestamp: 1542888773.069217682, Depth: 387.87713623
Timestamp: 1542888773.082361937, Depth: 387.93762207
Timestamp: 1542888773.095438004, Depth: 387.90737915
Timestamp: 1542888773.108671904, Depth: 387.87713623
Timestamp: 1542888773.121727943, Depth: 388.02835083
Timestamp: 1542888773.134929895, Depth: 387.96786499
Timestamp: 1542888773.147871017, Depth: 387.84689331
Timestamp: 1542888773.161169052, Depth: 387.93762207
Timestamp: 1542888773.174294949, Depth: 387.84689331
Timestamp: 1542888773.187483788, Depth: 387.84689331
Timestamp: 1542888773.200663090, Depth: 387.84689331
Timestamp: 1542888773.213799953, Depth: 387.75616455
Timestamp: 1542888773.226887941, Depth: 387.93762207
Timestamp: 1542888773.240159988, Depth: 387.81665039
Timestamp: 1542888773.253386021, Depth: 387.84689331
Timestamp: 1542888773.266693115, Depth: 387.75616455
Timestamp: 1542888773.279671907, Depth: 387.84689331
Timestamp: 1542888773.292741776, Depth: 387.87713623
Timestamp: 1542888773.306135893, Depth: 387.93762207
Timestamp: 1542888773.319353104, Depth: 387.90737915
Timestamp: 1542888773.332429886, Depth: 387.84689331
Timestamp: 1542888773.345320940, Depth: 387.87713623
Timestamp: 1542888773.358625889, Depth: 387.84689331
Timestamp: 1542888773.371642113, Depth: 387.81665039
Timestamp: 1542888773.384651661, Depth: 387.81665039
Timestamp: 1542888773.397802353, Depth: 387.93762207
Timestamp: 1542888773.411108017, Depth: 387.84689331
Timestamp: 1542888773.424272060, Depth: 387.75616455
Timestamp: 1542888773.437383890, Depth: 387.84689331
Timestamp: 1542888773.450398922, Depth: 387.78640747
Timestamp: 1542888773.463397026, Depth: 387.84689331
Timestamp: 1542888773.476501942, Depth: 387.93762207
Timestamp: 1542888773.489856958, Depth: 387.84689331
Timestamp: 1542888773.503247976, Depth: 387.78640747
Timestamp: 1542888773.516096115, Depth: 387.84689331
Timestamp: 1542888773.530137062, Depth: 387.81665039
Timestamp: 1542888773.543399096, Depth: 387.87713623
Timestamp: 1542888773.556869984, Depth: 387.84689331
Timestamp: 1542888773.570240021, Depth: 387.87713623
Timestamp: 1542888773.583245039, Depth: 387.84689331
Timestamp: 1542888773.596460104, Depth: 387.84689331
Timestamp: 1542888773.609709024, Depth: 387.90737915
Timestamp: 1542888773.622939110, Depth: 387.84689331
Timestamp: 1542888773.636035919, Depth: 387.93762207
Timestamp: 1542888773.649223089, Depth: 387.84689331
Timestamp: 1542888773.662161112, Depth: 387.90737915
Timestamp: 1542888773.675426006, Depth: 387.84689331
Timestamp: 1542888773.688565969, Depth: 387.84689331
Timestamp: 1542888773.701577902, Depth: 387.87713623
Timestamp: 1542888773.714685917, Depth: 387.93762207
Timestamp: 1542888773.728288651, Depth: 387.96786499
Timestamp: 1542888773.741514921, Depth: 387.93762207
Timestamp: 1542888773.754849911, Depth: 387.93762207
Timestamp: 1542888773.767931938, Depth: 387.78640747
Timestamp: 1542888773.780993938, Depth: 387.93762207
Timestamp: 1542888773.794194937, Depth: 387.87713623
Timestamp: 1542888773.807318926, Depth: 387.90737915
Timestamp: 1542888773.820724010, Depth: 387.90737915
Timestamp: 1542888773.833762884, Depth: 387.84689331
Timestamp: 1542888773.846782923, Depth: 387.93762207
Timestamp: 1542888773.860362053, Depth: 387.84689331
Timestamp: 1542888773.873646021, Depth: 387.84689331
Timestamp: 1542888773.886957169, Depth: 387.84689331
Timestamp: 1542888773.899912119, Depth: 387.93762207
Timestamp: 1542888773.913511992, Depth: 387.75616455
Timestamp: 1542888773.926692963, Depth: 387.90737915
Timestamp: 1542888773.940004110, Depth: 387.93762207
Timestamp: 1542888773.952915907, Depth: 387.75616455
Timestamp: 1542888773.966386080, Depth: 387.93762207
Timestamp: 1542888773.980669022, Depth: 387.84689331
Timestamp: 1542888773.993690014, Depth: 387.87713623
Timestamp: 1542888774.006840944, Depth: 387.81665039
Timestamp: 1542888774.019850016, Depth: 387.87713623
Timestamp: 1542888774.032902956, Depth: 387.84689331
Timestamp: 1542888774.046042919, Depth: 387.84689331
Timestamp: 1542888774.059252024, Depth: 387.90737915
Timestamp: 1542888774.072145939, Depth: 387.84689331
Timestamp: 1542888774.085325003, Depth: 387.84689331
Timestamp: 1542888774.098537922, Depth: 387.96786499
Timestamp: 1542888774.111568928, Depth: 387.90737915
Timestamp: 1542888774.124526024, Depth: 387.96786499
Timestamp: 1542888774.137583017, Depth: 387.93762207
Timestamp: 1542888774.150583029, Depth: 387.84689331
Timestamp: 1542888774.163847923, Depth: 387.87713623
Timestamp: 1542888774.176704884, Depth: 387.87713623
Timestamp: 1542888774.189666033, Depth: 387.90737915
Timestamp: 1542888774.202836037, Depth: 387.84689331
Timestamp: 1542888774.216351032, Depth: 387.84689331
Timestamp: 1542888774.230156898, Depth: 387.81665039
Timestamp: 1542888774.243314028, Depth: 387.87713623
Timestamp: 1542888774.256519079, Depth: 387.84689331
Timestamp: 1542888774.269567966, Depth: 387.87713623
Timestamp: 1542888774.282635927, Depth: 387.84689331
Timestamp: 1542888774.295769930, Depth: 387.78640747
Timestamp: 1542888774.309012890, Depth: 387.78640747
Timestamp: 1542888774.322200060, Depth: 387.90737915
Timestamp: 1542888774.335616112, Depth: 387.84689331
Timestamp: 1542888774.348676920, Depth: 387.87713623
Timestamp: 1542888774.361974955, Depth: 387.84689331
Timestamp: 1542888774.375403881, Depth: 387.87713623
Timestamp: 1542888774.388510942, Depth: 387.90737915
Timestamp: 1542888774.401763916, Depth: 387.90737915
Timestamp: 1542888774.414880991, Depth: 387.81665039
Timestamp: 1542888774.428100109, Depth: 387.81665039
Timestamp: 1542888774.441498995, Depth: 387.84689331
Timestamp: 1542888774.454885960, Depth: 387.93762207
Timestamp: 1542888774.468044043, Depth: 387.87713623
Timestamp: 1542888774.481348038, Depth: 387.84689331
Timestamp: 1542888774.494592905, Depth: 387.75616455
Timestamp: 1542888774.507932901, Depth: 387.90737915
Timestamp: 1542888774.521209002, Depth: 387.84689331
Timestamp: 1542888774.534733057, Depth: 387.81665039
Timestamp: 1542888774.547974110, Depth: 387.93762207
Timestamp: 1542888774.561115980, Depth: 387.93762207
Timestamp: 1542888774.575402975, Depth: 387.90737915
Timestamp: 1542888774.588586092, Depth: 387.90737915
Timestamp: 1542888774.601686001, Depth: 387.87713623
Timestamp: 1542888774.614953995, Depth: 387.87713623
Timestamp: 1542888774.627904654, Depth: 387.87713623
Timestamp: 1542888774.641400099, Depth: 387.84689331
Timestamp: 1542888774.654551983, Depth: 387.93762207
Timestamp: 1542888774.668004036, Depth: 387.93762207
Timestamp: 1542888774.681124210, Depth: 387.93762207
Timestamp: 1542888774.694133997, Depth: 387.84689331
Timestamp: 1542888774.707076073, Depth: 387.87713623
Timestamp: 1542888774.720159054, Depth: 387.93762207
Timestamp: 1542888774.733247995, Depth: 387.84689331
Timestamp: 1542888774.746243954, Depth: 387.93762207
Timestamp: 1542888774.759231091, Depth: 387.90737915
Timestamp: 1542888774.772078991, Depth: 387.84689331
Timestamp: 1542888774.785170078, Depth: 387.84689331
Timestamp: 1542888774.798269987, Depth: 387.90737915
Timestamp: 1542888774.811992884, Depth: 387.87713623
Timestamp: 1542888774.825439930, Depth: 387.81665039
Timestamp: 1542888774.838464022, Depth: 387.87713623
Timestamp: 1542888774.851599932, Depth: 387.78640747
Timestamp: 1542888774.864891052, Depth: 387.75616455
Timestamp: 1542888774.878101110, Depth: 387.84689331
Timestamp: 1542888774.891328096, Depth: 387.93762207
Timestamp: 1542888774.904398918, Depth: 387.75616455
Timestamp: 1542888774.917448997, Depth: 387.84689331
Timestamp: 1542888774.930269003, Depth: 387.84689331
Timestamp: 1542888774.943198919, Depth: 387.81665039
Timestamp: 1542888774.956042051, Depth: 387.87713623
Timestamp: 1542888774.969348907, Depth: 387.84689331
Timestamp: 1542888774.982394934, Depth: 387.90737915
Timestamp: 1542888774.995379925, Depth: 387.84689331
Timestamp: 1542888775.008550882, Depth: 387.87713623
Timestamp: 1542888775.021414995, Depth: 387.81665039
Timestamp: 1542888775.034468889, Depth: 387.84689331
Timestamp: 1542888775.047626019, Depth: 387.78640747
Timestamp: 1542888775.060610056, Depth: 387.81665039
Timestamp: 1542888775.073681116, Depth: 387.87713623
Timestamp: 1542888775.086713076, Depth: 387.84689331
Timestamp: 1542888775.099672079, Depth: 387.87713623
Timestamp: 1542888775.112639904, Depth: 387.84689331
Timestamp: 1542888775.125648975, Depth: 387.87713623
Timestamp: 1542888775.138842106, Depth: 387.81665039
Timestamp: 1542888775.152215958, Depth: 387.90737915
Timestamp: 1542888775.165632963, Depth: 387.93762207
Timestamp: 1542888775.178571939, Depth: 387.93762207
Timestamp: 1542888775.191605091, Depth: 387.90737915
Timestamp: 1542888775.204525709, Depth: 387.81665039
Timestamp: 1542888775.217781067, Depth: 387.93762207
Timestamp: 1542888775.230621099, Depth: 387.93762207
Timestamp: 1542888775.243771076, Depth: 387.84689331
Timestamp: 1542888775.256983042, Depth: 387.90737915
Timestamp: 1542888775.270359993, Depth: 387.90737915
Timestamp: 1542888775.284395933, Depth: 387.84689331
Timestamp: 1542888775.297382116, Depth: 387.84689331
Timestamp: 1542888775.310836077, Depth: 387.93762207
Timestamp: 1542888775.324110985, Depth: 387.84689331
Timestamp: 1542888775.337331057, Depth: 387.81665039
Timestamp: 1542888775.350337029, Depth: 387.81665039
Timestamp: 1542888775.363204002, Depth: 387.93762207
Timestamp: 1542888775.376338005, Depth: 387.78640747
Timestamp: 1542888775.389476061, Depth: 387.84689331
Timestamp: 1542888775.402621984, Depth: 387.87713623
Timestamp: 1542888775.416074991, Depth: 387.84689331
Timestamp: 1542888775.429200888, Depth: 387.81665039
Timestamp: 1542888775.442070007, Depth: 387.78640747
Timestamp: 1542888775.455106020, Depth: 387.90737915
Timestamp: 1542888775.468326092, Depth: 387.87713623
Timestamp: 1542888775.481154919, Depth: 387.90737915
Timestamp: 1542888775.494492054, Depth: 387.87713623
Timestamp: 1542888775.507510900, Depth: 387.81665039
Timestamp: 1542888775.520668983, Depth: 387.84689331
Timestamp: 1542888775.534099102, Depth: 387.90737915
Timestamp: 1542888775.547108889, Depth: 387.93762207
Timestamp: 1542888775.560365915, Depth: 387.87713623
Timestamp: 1542888775.573509932, Depth: 387.84689331
Timestamp: 1542888775.586580038, Depth: 387.87713623
Timestamp: 1542888775.599802971, Depth: 387.78640747
Timestamp: 1542888775.612766981, Depth: 387.81665039
Timestamp: 1542888775.625649929, Depth: 387.93762207
Timestamp: 1542888775.638698101, Depth: 387.84689331
Timestamp: 1542888775.652240038, Depth: 387.87713623
Timestamp: 1542888775.665218115, Depth: 387.75616455
Timestamp: 1542888775.678307056, Depth: 387.84689331
Timestamp: 1542888775.691550970, Depth: 387.90737915
Timestamp: 1542888775.704406023, Depth: 387.84689331
Timestamp: 1542888775.717497110, Depth: 387.93762207
Timestamp: 1542888775.730720997, Depth: 387.87713623
Timestamp: 1542888775.743793011, Depth: 387.84689331
Timestamp: 1542888775.757128954, Depth: 387.84689331
Timestamp: 1542888775.770087004, Depth: 387.84689331
Timestamp: 1542888775.783166885, Depth: 387.81665039
Timestamp: 1542888775.796452045, Depth: 387.84689331
Timestamp: 1542888775.809451103, Depth: 387.90737915
Timestamp: 1542888775.822287083, Depth: 387.84689331
Timestamp: 1542888775.835309029, Depth: 387.84689331
Timestamp: 1542888775.848371029, Depth: 387.78640747
Timestamp: 1542888775.861277103, Depth: 387.84689331
Timestamp: 1542888775.874520063, Depth: 387.93762207
Timestamp: 1542888775.887545109, Depth: 387.84689331
Timestamp: 1542888775.900687218, Depth: 387.87713623
Timestamp: 1542888775.913712025, Depth: 387.90737915
Timestamp: 1542888775.926671028, Depth: 387.81665039
Timestamp: 1542888775.939723015, Depth: 387.87713623
Timestamp: 1542888775.952980042, Depth: 387.84689331
Timestamp: 1542888775.966047049, Depth: 387.93762207
Timestamp: 1542888775.979486942, Depth: 387.87713623
Timestamp: 1542888775.992549896, Depth: 387.81665039
Timestamp: 1542888776.005588055, Depth: 387.84689331
Timestamp: 1542888776.018692017, Depth: 387.87713623
Timestamp: 1542888776.032018900, Depth: 387.84689331
Timestamp: 1542888776.045356989, Depth: 387.90737915
Timestamp: 1542888776.058732986, Depth: 387.87713623
Timestamp: 1542888776.071676016, Depth: 387.84689331
Timestamp: 1542888776.084573984, Depth: 387.81665039
Timestamp: 1542888776.097805023, Depth: 387.84689331
Timestamp: 1542888776.110896111, Depth: 387.84689331
Timestamp: 1542888776.123894930, Depth: 387.81665039
Timestamp: 1542888776.137092113, Depth: 387.81665039
Timestamp: 1542888776.150188684, Depth: 387.84689331
Timestamp: 1542888776.163501978, Depth: 387.81665039
Timestamp: 1542888776.176676035, Depth: 387.84689331
Timestamp: 1542888776.190402031, Depth: 387.93762207
Timestamp: 1542888776.203739882, Depth: 387.75616455
Timestamp: 1542888776.216902971, Depth: 387.84689331
Timestamp: 1542888776.230012894, Depth: 387.75616455
Timestamp: 1542888776.243082047, Depth: 387.84689331
Timestamp: 1542888776.256076097, Depth: 387.78640747
Timestamp: 1542888776.269026995, Depth: 387.78640747
Timestamp: 1542888776.282178164, Depth: 387.84689331
Timestamp: 1542888776.295249939, Depth: 387.93762207
Timestamp: 1542888776.308466911, Depth: 387.81665039
Timestamp: 1542888776.321856976, Depth: 387.84689331
Timestamp: 1542888776.335098982, Depth: 387.84689331
Timestamp: 1542888776.348135948, Depth: 387.84689331
Timestamp: 1542888776.361027002, Depth: 387.78640747
Timestamp: 1542888776.374011993, Depth: 387.78640747
Timestamp: 1542888776.386940956, Depth: 387.81665039
Timestamp: 1542888776.400194883, Depth: 387.87713623
Timestamp: 1542888776.413445950, Depth: 387.87713623
Timestamp: 1542888776.426793098, Depth: 387.75616455
Timestamp: 1542888776.439954996, Depth: 387.81665039
Timestamp: 1542888776.452809334, Depth: 387.84689331
Timestamp: 1542888776.465729952, Depth: 387.84689331
Timestamp: 1542888776.478683949, Depth: 387.84689331
Timestamp: 1542888776.492062092, Depth: 387.87713623
Timestamp: 1542888776.504985094, Depth: 387.78640747
Timestamp: 1542888776.518135071, Depth: 387.78640747
Timestamp: 1542888776.531390905, Depth: 387.84689331
Timestamp: 1542888776.544656038, Depth: 387.87713623
Timestamp: 1542888776.558255911, Depth: 387.84689331
Timestamp: 1542888776.571392059, Depth: 387.90737915
Timestamp: 1542888776.584414959, Depth: 387.84689331
Timestamp: 1542888776.597394943, Depth: 387.75616455
Timestamp: 1542888776.610434055, Depth: 387.87713623
Timestamp: 1542888776.623435974, Depth: 387.90737915
Timestamp: 1542888776.636387110, Depth: 387.78640747
Timestamp: 1542888776.649519920, Depth: 387.81665039
Timestamp: 1542888776.662293911, Depth: 387.87713623
Timestamp: 1542888776.675353050, Depth: 387.87713623
Timestamp: 1542888776.688452959, Depth: 387.84689331
Timestamp: 1542888776.701802969, Depth: 387.75616455
Timestamp: 1542888776.715003252, Depth: 387.81665039
Timestamp: 1542888776.728188992, Depth: 387.78640747
Timestamp: 1542888776.741367102, Depth: 387.84689331
Timestamp: 1542888776.754484892, Depth: 387.90737915
Timestamp: 1542888776.767378092, Depth: 387.87713623
Timestamp: 1542888776.780483723, Depth: 387.78640747
Timestamp: 1542888776.793529034, Depth: 387.84689331
Timestamp: 1542888776.806546926, Depth: 387.84689331
Timestamp: 1542888776.819549084, Depth: 387.84689331
Timestamp: 1542888776.832979918, Depth: 387.90737915
Timestamp: 1542888776.846065044, Depth: 387.84689331
Timestamp: 1542888776.859394073, Depth: 387.81665039
Timestamp: 1542888776.872906923, Depth: 387.75616455
Timestamp: 1542888776.886094093, Depth: 387.84689331
Timestamp: 1542888776.899162054, Depth: 387.84689331
Timestamp: 1542888776.912137985, Depth: 387.84689331
Timestamp: 1542888776.925034046, Depth: 387.84689331
Timestamp: 1542888776.938102961, Depth: 387.90737915
Timestamp: 1542888776.951472044, Depth: 387.87713623
Timestamp: 1542888776.964529991, Depth: 387.72592163
Timestamp: 1542888776.977674007, Depth: 387.84689331
Timestamp: 1542888776.990844965, Depth: 387.81665039
Timestamp: 1542888777.003816843, Depth: 387.93762207
Timestamp: 1542888777.017074108, Depth: 387.78640747
Timestamp: 1542888777.030577898, Depth: 387.75616455
Timestamp: 1542888777.043569803, Depth: 387.75616455
Timestamp: 1542888777.056653023, Depth: 387.75616455
Timestamp: 1542888777.071981907, Depth: 387.84689331
Timestamp: 1542888777.085037708, Depth: 387.84689331
Timestamp: 1542888777.097958088, Depth: 387.81665039
Timestamp: 1542888777.110955954, Depth: 387.84689331
Timestamp: 1542888777.123914003, Depth: 387.78640747
Timestamp: 1542888777.137037039, Depth: 387.75616455
Timestamp: 1542888777.150221109, Depth: 387.75616455
Timestamp: 1542888777.163175821, Depth: 387.84689331
Timestamp: 1542888777.176064014, Depth: 387.84689331
Timestamp: 1542888777.189151049, Depth: 387.84689331
